  Key      ProductID      Bid Price       Quantity    Offer Price       Quantity
 1316      912828N22          100-0       10000000          100-0       10000000
 1317      912828N22          100-0       10000000          100-0       10000000
 1318      912828N22          100-0       10000000          100-0       10000000
 1319      912828N22          100-0       10000000          100-0       10000000
 1320      912828N22          100-0       10000000          100-0       10000000
 1321      912828N22          100-0       10000000          100-0       10000000
 1322      912828N22          100-0       10000000          100-0       10000000
 1323      912828N22          100-0       10000000          100-0       10000000
 1324      912828N22          100-0       10000000          100-0       10000000
 1325      912828N22          100-0       10000000          100-0       10000000
 1326      912828N22          100-0       10000000          100-0       10000000
 1327      912828N22          100-0       10000000          100-0       10000000
 1328      912828N22          100-0       10000000          100-0       10000000
 1329      912828N22          100-0       10000000          100-0       10000000
 1330      912828N22          100-0       10000000          100-0       10000000
 1331      912828N22          100-0       10000000          100-0       10000000
 1332      912828N22          100-0       10000000          100-0       10000000
 1333      912828N22          100-0       10000000          100-0       10000000
 1334      912828N22          100-0       10000000          100-0       10000000
 1335      912828N22          100-0       10000000          100-0       10000000
 1336      912828N22          100-0       10000000          100-0       10000000
 1337      912828N22          100-0       10000000          100-0       10000000
 1338      912828N22          100-0       10000000          100-0       10000000
 1339      912828N22          100-0       10000000          100-0       10000000
 1340      912828N22          100-0       10000000          100-0       10000000
 1341      912828N22          100-0       10000000          100-0       10000000
 1342      912828N22          100-0       10000000          100-0       10000000
 1343      912828N22          100-0       10000000          100-0       10000000
 1344      912828N22          100-0       10000000          100-0       10000000
 1345      912828N22          100-0       10000000          100-0       10000000
 1346      912828N22          100-0       10000000          100-0       10000000
 1347      912828N22          100-0       10000000          100-0       10000000
 1348      912828N22          100-0       10000000          100-0       10000000
 1349      912828N22          100-0       10000000          100-0       10000000
 1350      912828N22          100-0       10000000          100-0       10000000
 1351      912828N22          100-0       10000000          100-0       10000000
 1352      912828N22          100-0       10000000          100-0       10000000
 1353      912828N22          100-0       10000000          100-0       10000000
 1354      912828N22          100-0       10000000          100-0       10000000
 1355      912828N22          100-0       10000000          100-0       10000000
 1356      912828N22          100-0       10000000          100-0       10000000
 1357      912828N22          100-0       10000000          100-0       10000000
 1358      912828N22          100-0       10000000          100-0       10000000
 1359      912828N22          100-0       10000000          100-0       10000000
 1360      912828N22          100-0       10000000           100-       10000000
 1361      912828N22          100-0       10000000           100-       10000000
 1362      912828N22          100-0       10000000           100-       10000000
 1363      912828N22           100-       10000000           100-       10000000
 1364      912828N22           100-       10000000           100-       10000000
 1365      912828N22           100-       10000000           100-       10000000
 1366      912828N22           100-       10000000           100-       10000000
 1367      912828N22           100-       10000000           100-       10000000
 1368      912828N22           100-       10000000           100-       10000000
 1369      912828N22           100-       10000000           100-       10000000
 1370      912828N22           100-       10000000           100-       10000000
 1371      912828N22           100-       10000000           100-       10000000
 1372      912828N22           100-       10000000           100-       10000000
 1373      912828N22           100-       10000000           100-       10000000
 1374      912828N22           100-       10000000           100-       10000000
 1375      912828N22           100-       10000000           100-       10000000
 1376      912828N22           100-       10000000           100-       10000000
 1377      912828N22           100-       10000000           100-       10000000
 1378      912828N22           100-       10000000           100-       10000000
 1379      912828N22           100-       10000000           100-       10000000
 1380      912828N22           100-       10000000           100-       10000000
 1381      912828N22           100-       10000000           100-       10000000
 1382      912828N22           100-       10000000           100-       10000000
 1383      912828N22           100-       10000000           100-       10000000
 1384      912828N22           100-       10000000           100-       10000000
 1385      912828N22           100-       10000000           100-       10000000
 1386      912828N22           100-       10000000           100-       10000000
 1387      912828N22           100-       10000000           100-       10000000
 1388      912828N22           100-       10000000           100-       10000000
 1389      912828N22           100-       10000000           100-       10000000
 1390      912828N22           100-       10000000           100-       10000000
 1391      912828N22           100-       10000000           100-       10000000
 1392      912828N22           100-       10000000           100-       10000000
 1393      912828N22           100-       10000000           100-       10000000
 1394      912828N22           100-       10000000           100-       10000000
 1395      912828N22           100-       10000000           100-       10000000
 1396      912828N22           100-       10000000           100-       10000000
 1397      912828N22           100-       10000000           100-       10000000
 1398      912828N22           100-       10000000           100-       10000000
 1399      912828N22           100-       10000000           100-       10000000
 1400      912828N22           100-       10000000           100-       10000000
 1401      912828N22           100-       10000000           100-       10000000
 1402      912828N22           100-       10000000           100-       10000000
 1403      912828N22           100-       10000000           100-       10000000
 1404      912828N22           100-       10000000           100-       10000000
 1405      912828N22           100-       10000000           100-       10000000
 1406      912828N22           100-       10000000           100-       10000000
 1407      912828N22           100-       10000000           100-       10000000
 1408      912828N22           100-       10000000           100-       10000000
 1409      912828N22           100-       10000000           100-       10000000
 1410      912828N22           100-       10000000           100-       10000000
 1411      912828N22           100-       10000000           100-       10000000
 1412      912828N22           100-       10000000           100-       10000000
 1413      912828N22           100-       10000000           100-       10000000
 1414      912828N22           100-       10000000           100-       10000000
 1415      912828N22           100-       10000000           100-       10000000
 1416      912828N22           100-       10000000           100-       10000000
 1417      912828N22           100-       10000000           100-       10000000
 1418      912828N22           100-       10000000           100-       10000000
 1419      912828N22           100-       10000000           100-       10000000
 1420      912828N22           100-       10000000           100-       10000000
 1421      912828N22           100-       10000000           100-       10000000
 1422      912828N22           100-       10000000           100-       10000000
 1423      912828N22           100-       10000000           100-       10000000
 1424      912828N22           100-       10000000           100-       10000000
 1425      912828N22           100-       10000000           100-       10000000
 1426      912828N22           100-       10000000           100-       10000000
 1427      912828N22           100-       10000000           100-       10000000
 1428      912828N22           100-       10000000           100-       10000000
 1429      912828N22           100-       10000000           100-       10000000
 1430      912828N22           100-       10000000           100-       10000000
 1431      912828N22           100-       10000000           100-       10000000
 1432      912828N22           100-       10000000           100-       10000000
 1433      912828N22           100-       10000000           100-       10000000
 1434      912828N22           100-       10000000           100-       10000000
 1435      912828N22           100-       10000000           100-       10000000
 1436      912828N22           100-       10000000           100-       10000000
 1437      912828N22           100-       10000000           100-       10000000
 1438      912828N22           100-       10000000           100-       10000000
 1439      912828N22           100-       10000000           100-       10000000
 1440      912828N22           100-       10000000           100-       10000000
 1441      912828N22           100-       10000000           100-       10000000
 1442      912828N22           100-       10000000           100-       10000000
 1443      912828N22           100-       10000000           100-       10000000
 1444      912828N22           100-       10000000           100-       10000000
 1445      912828N22           100-       10000000           100-       10000000
 1446      912828N22           100-       10000000           100-       10000000
 1447      912828N22           100-       10000000           100-       10000000
 1448      912828N22           100-       10000000           100-       10000000
 1449      912828N22           100-       10000000           100-       10000000
 1450      912828N22           100-       10000000           100-       10000000
 1451      912828N22           100-       10000000           100-       10000000
 1452      912828N22           100-       10000000           100-       10000000
 1453      912828N22           100-       10000000           100-       10000000
 1454      912828N22           100-       10000000           100-       10000000
 1455      912828N22           100-       10000000           100-       10000000
 1456      912828N22           100-       10000000           100-       10000000
 1457      912828N22           100-       10000000           100-       10000000
 1458      912828N22           100-       10000000           100-       10000000
 1459      912828N22           100-       10000000           100-       10000000
 1460      912828N22           100-       10000000           100-       10000000
 1461      912828N22           100-       10000000           100-       10000000
 1462      912828N22           100-       10000000           100-       10000000
 1463      912828N22           100-       10000000           100-       10000000
 1464      912828N22           100-       10000000           100-       10000000
 1465      912828N22           100-       10000000           100-       10000000
 1466      912828N22           100-       10000000           100-       10000000
 1467      912828N22           100-       10000000           100-       10000000
 1468      912828N22           100-       10000000           100-       10000000
 1469      912828N22           100-       10000000           100-       10000000
 1470      912828N22           100-       10000000           100-       10000000
 1471      912828N22           100-       10000000           100-       10000000
 1472      912828N22           100-       10000000           100-       10000000
 1473      912828N22           100-       10000000           100-       10000000
 1474      912828N22           100-       10000000           100-       10000000
 1475      912828N22           100-       10000000           100-       10000000
 1476      912828N22           100-       10000000           100-       10000000
 1477      912828N22           100-       10000000           100-       10000000
 1478      912828N22           100-       10000000           100-       10000000
 1479      912828N22           100-       10000000           100-       10000000
 1480      912828N22           100-       10000000           100-       10000000
 1481      912828N22           100-       10000000           100-       10000000
 1482      912828N22           100-       10000000           100-       10000000
 1483      912828N22           100-       10000000           100-       10000000
 1484      912828N22           100-       10000000           100-       10000000
 1485      912828N22           100-       10000000           100-       10000000
 1486      912828N22           100-       10000000           100-       10000000
 1487      912828N22           100-       10000000           100-       10000000
 1488      912828N22           100-       10000000           100-       10000000
 1489      912828N22           100-       10000000           100-       10000000
 1490      912828N22           100-       10000000           100-       10000000
 1491      912828N22           100-       10000000           100-       10000000
 1492      912828N22           100-       10000000           100-       10000000
 1493      912828N22           100-       10000000           100-       10000000
 1494      912828N22           100-       10000000           100-       10000000
 1495      912828N22           100-       10000000           100-       10000000
 1496      912828N22           100-       10000000           100-       10000000
 1497      912828N22           100-       10000000           100-       10000000
 1498      912828N22           100-       10000000           100-       10000000
 1499      912828N22           100-       10000000           100-       10000000
 1500      912828N22           100-       10000000           100-       10000000
 1501      912828N22           100-       10000000           100-       10000000
 1502      912828N22           100-       10000000           100-       10000000
 1503      912828N22           100-       10000000           100-       10000000
 1504      912828N22           100-       10000000           100-       10000000
 1505      912828N22           100-       10000000           100-       10000000
 1506      912828N22           100-       10000000           100-       10000000
 1507      912828N22           100-       10000000           100-       10000000
 1508      912828N22           100-       10000000           100-       10000000
 1509      912828N22           100-       10000000           100-       10000000
 1510      912828N22           100-       10000000           100-       10000000
 1511      912828N22           100-       10000000           100-       10000000
 1512      912828N22           100-       10000000           100-       10000000
 1513      912828N22           100-       10000000           100-       10000000
 1514      912828N22           100-       10000000           100-       10000000
 1515      912828N22           100-       10000000           100-       10000000
 1516      912828N22           100-       10000000           100-       10000000
 1517      912828N22           100-       10000000           100-       10000000
 1518      912828N22           100-       10000000           100-       10000000
 1519      912828N22           100-       10000000           100-       10000000
 1520      912828N22           100-       10000000           100-       10000000
 1521      912828N22           100-       10000000           100-       10000000
 1522      912828N22           100-       10000000           100-       10000000
 1523      912828N22           100-       10000000           100-       10000000
 1524      912828N22           100-       10000000           100-       10000000
 1525      912828N22           100-       10000000           100-       10000000
 1526      912828N22           100-       10000000           100-       10000000
 1527      912828N22           100-       10000000           100-       10000000
 1528      912828N22           100-       10000000           100-       10000000
 1529      912828N22           100-       10000000           100-       10000000
 1530      912828N22           100-       10000000           100-       10000000
 1531      912828N22           100-       10000000           100-       10000000
 1532      912828N22           100-       10000000           100-       10000000
 1533      912828N22           100-       10000000           100-       10000000
 1534      912828N22           100-       10000000           100-       10000000
 1535      912828N22           100-       10000000           100-       10000000
 1536      912828N22           100-       10000000          101-0       10000000
 1537      912828N22           100-       10000000          101-0       10000000
 1538      912828N22           100-       10000000          101-0       10000000
 1539      912828N22           100-       10000000           100-       10000000
 1540      912828N22           100-       10000000           100-       10000000
 1541      912828N22           100-       10000000           100-       10000000
 1542      912828N22           100-       10000000           100-       10000000
 1543      912828N22           100-       10000000           100-       10000000
 1544      912828N22           100-       10000000           100-       10000000
 1545      912828N22           100-       10000000           100-       10000000
 1546      912828N22           100-       10000000           100-       10000000
 1547      912828N22           100-       10000000           100-       10000000
 1548      912828N22           100-       10000000           100-       10000000
 1549      912828N22           100-       10000000           100-       10000000
 1550      912828N22           100-       10000000           100-       10000000
 1551      912828N22           100-       10000000           100-       10000000
 1552      912828N22           100-       10000000           100-       10000000
 1553      912828N22           100-       10000000           100-       10000000
 1554      912828N22           100-       10000000           100-       10000000
 1555      912828N22           100-       10000000           100-       10000000
 1556      912828N22           100-       10000000           100-       10000000
 1557      912828N22           100-       10000000           100-       10000000
 1558      912828N22           100-       10000000           100-       10000000
 1559      912828N22           100-       10000000           100-       10000000
 1560      912828N22           100-       10000000           100-       10000000
 1561      912828N22           100-       10000000           100-       10000000
 1562      912828N22           100-       10000000           100-       10000000
 1563      912828N22           100-       10000000           100-       10000000
 1564      912828N22           100-       10000000           100-       10000000
 1565      912828N22           100-       10000000           100-       10000000
 1566      912828N22           100-       10000000           100-       10000000
 1567      912828N22           100-       10000000           100-       10000000
 1568      912828N22           100-       10000000           100-       10000000
 1569      912828N22           100-       10000000           100-       10000000
 1570      912828N22           100-       10000000           100-       10000000
 1571      912828N22           100-       10000000           100-       10000000
 1572      912828N22           100-       10000000           100-       10000000
 1573      912828N22           100-       10000000           100-       10000000
 1574      912828N22           100-       10000000           100-       10000000
 1575      912828N22           100-       10000000           100-       10000000
 1576      912828N22           100-       10000000           100-       10000000
 1577      912828N22           100-       10000000           100-       10000000
 1578      912828N22           100-       10000000           100-       10000000
 1579      912828N22           100-       10000000           100-       10000000
 1580      912828N22           100-       10000000           100-       10000000
 1581      912828N22           100-       10000000           100-       10000000
 1582      912828N22           100-       10000000           100-       10000000
 1583      912828N22           100-       10000000           100-       10000000
 1584      912828N22           100-       10000000           100-       10000000
 1585      912828N22           100-       10000000           100-       10000000
 1586      912828N22           100-       10000000           100-       10000000
 1587      912828N22           100-       10000000           100-       10000000
 1588      912828N22           100-       10000000           100-       10000000
 1589      912828N22           100-       10000000           100-       10000000
 1590      912828N22           100-       10000000           100-       10000000
 1591      912828N22           100-       10000000           100-       10000000
 1592      912828N22           100-       10000000           100-       10000000
 1593      912828N22           100-       10000000           100-       10000000
 1594      912828N22           100-       10000000           100-       10000000
 1595      912828N22           100-       10000000           100-       10000000
 1596      912828N22           100-       10000000           100-       10000000
 1597      912828N22           100-       10000000           100-       10000000
 1598      912828N22           100-       10000000           100-       10000000
 1599      912828N22           100-       10000000           100-       10000000
 1600      912828N22           100-       10000000           100-       10000000
 1601      912828N22           100-       10000000           100-       10000000
 1602      912828N22           100-       10000000           100-       10000000
 1603      912828N22           100-       10000000           100-       10000000
 1604      912828N22           100-       10000000           100-       10000000
 1605      912828N22           100-       10000000           100-       10000000
 1606      912828N22           100-       10000000           100-       10000000
 1607      912828N22           100-       10000000           100-       10000000
 1608      912828N22           100-       10000000           100-       10000000
 1609      912828N22           100-       10000000           100-       10000000
 1610      912828N22           100-       10000000           100-       10000000
 1611      912828N22           100-       10000000           100-       10000000
 1612      912828N22           100-       10000000           100-       10000000
 1613      912828N22           100-       10000000           100-       10000000
 1614      912828N22           100-       10000000           100-       10000000
 1615      912828N22           100-       10000000           100-       10000000
 1616      912828N22           100-       10000000           100-       10000000
 1617      912828N22           100-       10000000           100-       10000000
 1618      912828N22           100-       10000000           100-       10000000
 1619      912828N22           100-       10000000           100-       10000000
 1620      912828N22           100-       10000000           100-       10000000
 1621      912828N22           100-       10000000           100-       10000000
 1622      912828N22           100-       10000000           100-       10000000
 1623      912828N22           100-       10000000           100-       10000000
 1624      912828N22           100-       10000000           100-       10000000
 1625      912828N22           100-       10000000           100-       10000000
 1626      912828N22           100-       10000000           100-       10000000
 1627      912828N22           100-       10000000           100-       10000000
 1628      912828N22           100-       10000000           100-       10000000
 1629      912828N22           100-       10000000           100-       10000000
 1630      912828N22           100-       10000000           100-       10000000
 1631      912828N22           100-       10000000           100-       10000000
 1632      912828N22           100-       10000000           100-       10000000
 1633      912828N22           100-       10000000           100-       10000000
 1634      912828N22           100-       10000000           100-       10000000
 1635      912828N22           100-       10000000           100-       10000000
 1636      912828N22           100-       10000000           100-       10000000
 1637      912828N22           100-       10000000           100-       10000000
 1638      912828N22           100-       10000000           100-       10000000
 1639      912828N22           100-       10000000           100-       10000000
 1640      912828N22           100-       10000000           100-       10000000
 1641      912828N22           100-       10000000           100-       10000000
 1642      912828N22           100-       10000000           100-       10000000
 1643      912828N22           100-       10000000           100-       10000000
 1644      912828N22           100-       10000000           100-       10000000
 1645      912828N22           100-       10000000           100-       10000000
 1646      912828N22           100-       10000000           100-       10000000
 1647      912828N22           100-       10000000           100-       10000000
 1648      912828N22           100-       10000000           100-       10000000
 1649      912828N22           100-       10000000           100-       10000000
 1650      912828N22           100-       10000000           100-       10000000
 1651      912828N22           100-       10000000           100-       10000000
 1652      912828N22           100-       10000000           100-       10000000
 1653      912828N22           100-       10000000           100-       10000000
 1654      912828N22           100-       10000000           100-       10000000
 1655      912828N22           100-       10000000           100-       10000000
 1656      912828N22           100-       10000000           100-       10000000
 1657      912828N22           100-       10000000           100-       10000000
 1658      912828N22           100-       10000000           100-       10000000
 1659      912828N22           100-       10000000           100-       10000000
 1660      912828N22           100-       10000000           100-       10000000
 1661      912828N22           100-       10000000           100-       10000000
 1662      912828N22           100-       10000000           100-       10000000
 1663      912828N22           100-       10000000           100-       10000000
 1664      912828N22           100-       10000000           100-       10000000
 1665      912828N22           100-       10000000           100-       10000000
 1666      912828N22           100-       10000000           100-       10000000
 1667      912828N22           100-       10000000           100-       10000000
 1668      912828N22           100-       10000000           100-       10000000
 1669      912828N22           100-       10000000           100-       10000000
 1670      912828N22           100-       10000000           100-       10000000
 1671      912828N22           100-       10000000           100-       10000000
 1672      912828N22           100-       10000000           100-       10000000
 1673      912828N22           100-       10000000           100-       10000000
 1674      912828N22           100-       10000000           100-       10000000
 1675      912828N22           100-       10000000           100-       10000000
 1676      912828N22           100-       10000000           100-       10000000
 1677      912828N22           100-       10000000           100-       10000000
 1678      912828N22           100-       10000000           100-       10000000
 1679      912828N22           100-       10000000           100-       10000000
 1680      912828N22           100-       10000000           100-       10000000
 1681      912828N22           100-       10000000           100-       10000000
 1682      912828N22           100-       10000000           100-       10000000
 1683      912828N22           100-       10000000           100-       10000000
 1684      912828N22           100-       10000000           100-       10000000
 1685      912828N22           100-       10000000           100-       10000000
 1686      912828N22           100-       10000000           100-       10000000
 1687      912828N22           100-       10000000           100-       10000000
 1688      912828N22           100-       10000000           100-       10000000
 1689      912828N22           100-       10000000           100-       10000000
 1690      912828N22           100-       10000000           100-       10000000
 1691      912828N22           100-       10000000           100-       10000000
 1692      912828N22           100-       10000000           100-       10000000
 1693      912828N22           100-       10000000           100-       10000000
 1694      912828N22           100-       10000000           100-       10000000
 1695      912828N22           100-       10000000           100-       10000000
 1696      912828N22           100-       10000000           100-       10000000
 1697      912828N22           100-       10000000           100-       10000000
 1698      912828N22           100-       10000000           100-       10000000
 1699      912828N22           100-       10000000           100-       10000000
 1700      912828N22           100-       10000000           100-       10000000
 1701      912828N22           100-       10000000           100-       10000000
 1702      912828N22           100-       10000000           100-       10000000
 1703      912828N22           100-       10000000           100-       10000000
 1704      912828N22           100-       10000000           100-       10000000
 1705      912828N22           100-       10000000           100-       10000000
 1706      912828N22           100-       10000000           100-       10000000
 1707      912828N22           100-       10000000           100-       10000000
 1708      912828N22           100-       10000000           100-       10000000
 1709      912828N22           100-       10000000           100-       10000000
 1710      912828N22           100-       10000000           100-       10000000
 1711      912828N22           100-       10000000           100-       10000000
 1712      912828N22          100-0       10000000           100-       10000000
 1713      912828N22          100-0       10000000           100-       10000000
 1714      912828N22          100-0       10000000           100-       10000000
 1715      912828N22          100-0       10000000          100-0       10000000
 1716      912828N22          100-0       10000000          100-0       10000000
 1717      912828N22          100-0       10000000          100-0       10000000
 1718      912828N22          100-0       10000000          100-0       10000000
 1719      912828N22          100-0       10000000          100-0       10000000
 1720      912828N22          100-0       10000000          100-0       10000000
 1721      912828N22          100-0       10000000          100-0       10000000
 1722      912828N22          100-0       10000000          100-0       10000000
 1723      912828N22          100-0       10000000          100-0       10000000
 1724      912828N22          100-0       10000000          100-0       10000000
 1725      912828N22          100-0       10000000          100-0       10000000
 1726      912828N22          100-0       10000000          100-0       10000000
 1727      912828N22          100-0       10000000          100-0       10000000
 1728      912828N22          100-0       10000000          100-0       10000000
 1729      912828N22          100-0       10000000          100-0       10000000
 1730      912828N22          100-0       10000000          100-0       10000000
 1731      912828N22          100-0       10000000          100-0       10000000
 1732      912828N22          100-0       10000000          100-0       10000000
 1733      912828N22          100-0       10000000          100-0       10000000
 1734      912828N22          100-0       10000000          100-0       10000000
 1735      912828N22          100-0       10000000          100-0       10000000
 1736      912828N22          100-0       10000000          100-0       10000000
 1737      912828N22          100-0       10000000          100-0       10000000
 1738      912828N22          100-0       10000000          100-0       10000000
 1739      912828N22          100-0       10000000          100-0       10000000
 1740      912828N22          100-0       10000000          100-0       10000000
 1741      912828N22          100-0       10000000          100-0       10000000
 1742      912828N22          100-0       10000000          100-0       10000000
 1743      912828N22          100-0       10000000          100-0       10000000
 1744      912828N22          100-0       10000000          100-0       10000000
 1745      912828N22          100-0       10000000          100-0       10000000
 1746      912828N22          100-0       10000000          100-0       10000000
 1747      912828N22          100-0       10000000          100-0       10000000
 1748      912828N22          100-0       10000000          100-0       10000000
 1749      912828N22          100-0       10000000          100-0       10000000
 1750      912828N22          100-0       10000000          100-0       10000000
 1751      912828N22          100-0       10000000          100-0       10000000
 1752      912828N22          100-0       10000000          100-0       10000000
 1753      912828N22          100-0       10000000          100-0       10000000
 1754      912828N22          100-0       10000000          100-0       10000000
 1755      912828N22          100-0       10000000          100-0       10000000
 1756      912828N22          100-0       10000000          100-0       10000000
 1757      912828N22          100-0       10000000          100-0       10000000
 1758      912828N22          100-0       10000000          100-0       10000000
 1759      912828N22          100-0       10000000          100-0       10000000
 1760      912828N22          100-0       10000000          100-0       10000000
 1761      912828N22          100-0       10000000          100-0       10000000
 1762      912828N22          100-0       10000000          100-0       10000000
 1763      912828N22          100-0       10000000          100-0       10000000
 1764      912828N22          100-0       10000000          100-0       10000000
 1765      912828N22          100-0       10000000          100-0       10000000
 1766      912828N22          100-0       10000000          100-0       10000000
 1767      912828N22          100-0       10000000          100-0       10000000
 1768      912828N22          100-0       10000000          100-0       10000000
 1769      912828N22          100-0       10000000          100-0       10000000
 1770      912828N22          100-0       10000000          100-0       10000000
 1771      912828N22          100-0       10000000          100-0       10000000
 1772      912828N22          100-0       10000000          100-0       10000000
 1773      912828N22          100-0       10000000          100-0       10000000
 1774      912828N22          100-0       10000000          100-0       10000000
 1775      912828N22          100-0       10000000          100-0       10000000
 1776      912828N22          100-0       10000000          100-0       10000000
 1777      912828N22          100-0       10000000          100-0       10000000
 1778      912828N22          100-0       10000000          100-0       10000000
 1779      912828N22          100-0       10000000          100-0       10000000
 1780      912828N22          100-0       10000000          100-0       10000000
 1781      912828N22          100-0       10000000          100-0       10000000
 1782      912828N22          100-0       10000000          100-0       10000000
 1783      912828N22          100-0       10000000          100-0       10000000
 1784      912828N22          100-0       10000000          100-0       10000000
 1785      912828N22          100-0       10000000          100-0       10000000
 1786      912828N22          100-0       10000000          100-0       10000000
 1787      912828N22          100-0       10000000          100-0       10000000
 1788      912828N22          100-0       10000000          100-0       10000000
 1789      912828N22          100-0       10000000          100-0       10000000
 1790      912828N22          100-0       10000000          100-0       10000000
 1791      912828N22          100-0       10000000          100-0       10000000
 1792      912828N22            99-       10000000          100-0       10000000
 1793      912828N22            99-       10000000          100-0       10000000
 1794      912828N22            99-       10000000          100-0       10000000
 1795      912828N22            99-       10000000            99-       10000000
 1796      912828N22            99-       10000000            99-       10000000
 1797      912828N22            99-       10000000            99-       10000000
 1798      912828N22            99-       10000000            99-       10000000
 1799      912828N22            99-       10000000            99-       10000000
 1800      912828N22            99-       10000000            99-       10000000
 1801      912828N22            99-       10000000            99-       10000000
 1802      912828N22            99-       10000000            99-       10000000
 1803      912828N22            99-       10000000            99-       10000000
 1804      912828N22            99-       10000000            99-       10000000
 1805      912828N22            99-       10000000            99-       10000000
 1806      912828N22            99-       10000000            99-       10000000
 1807      912828N22            99-       10000000            99-       10000000
 1808      912828N22            99-       10000000            99-       10000000
 1809      912828N22            99-       10000000            99-       10000000
 1810      912828N22            99-       10000000            99-       10000000
 1811      912828N22            99-       10000000            99-       10000000
 1812      912828N22            99-       10000000            99-       10000000
 1813      912828N22            99-       10000000            99-       10000000
 1814      912828N22            99-       10000000            99-       10000000
 1815      912828N22            99-       10000000            99-       10000000
 1816      912828N22            99-       10000000            99-       10000000
 1817      912828N22            99-       10000000            99-       10000000
 1818      912828N22            99-       10000000            99-       10000000
 1819      912828N22            99-       10000000            99-       10000000
 1820      912828N22            99-       10000000            99-       10000000
 1821      912828N22            99-       10000000            99-       10000000
 1822      912828N22            99-       10000000            99-       10000000
 1823      912828N22            99-       10000000            99-       10000000
 1824      912828N22            99-       10000000            99-       10000000
 1825      912828N22            99-       10000000            99-       10000000
 1826      912828N22            99-       10000000            99-       10000000
 1827      912828N22            99-       10000000            99-       10000000
 1828      912828N22            99-       10000000            99-       10000000
 1829      912828N22            99-       10000000            99-       10000000
 1830      912828N22            99-       10000000            99-       10000000
 1831      912828N22            99-       10000000            99-       10000000
 1832      912828N22            99-       10000000            99-       10000000
 1833      912828N22            99-       10000000            99-       10000000
 1834      912828N22            99-       10000000            99-       10000000
 1835      912828N22            99-       10000000            99-       10000000
 1836      912828N22            99-       10000000            99-       10000000
 1837      912828N22            99-       10000000            99-       10000000
 1838      912828N22            99-       10000000            99-       10000000
 1839      912828N22            99-       10000000            99-       10000000
 1840      912828N22            99-       10000000            99-       10000000
 1841      912828N22            99-       10000000            99-       10000000
 1842      912828N22            99-       10000000            99-       10000000
 1843      912828N22            99-       10000000            99-       10000000
 1844      912828N22            99-       10000000            99-       10000000
 1845      912828N22            99-       10000000            99-       10000000
 1846      912828N22            99-       10000000            99-       10000000
 1847      912828N22            99-       10000000            99-       10000000
 1848      912828N22            99-       10000000            99-       10000000
 1849      912828N22            99-       10000000            99-       10000000
 1850      912828N22            99-       10000000            99-       10000000
 1851      912828N22            99-       10000000            99-       10000000
 1852      912828N22            99-       10000000            99-       10000000
 1853      912828N22            99-       10000000            99-       10000000
 1854      912828N22            99-       10000000            99-       10000000
 1855      912828N22            99-       10000000            99-       10000000
 1856      912828N22            99-       10000000            99-       10000000
 1857      912828N22            99-       10000000            99-       10000000
 1858      912828N22            99-       10000000            99-       10000000
 1859      912828N22            99-       10000000            99-       10000000
 1860      912828N22            99-       10000000            99-       10000000
 1861      912828N22            99-       10000000            99-       10000000
 1862      912828N22            99-       10000000            99-       10000000
 1863      912828N22            99-       10000000            99-       10000000
 1864      912828N22            99-       10000000            99-       10000000
 1865      912828N22            99-       10000000            99-       10000000
 1866      912828N22            99-       10000000            99-       10000000
 1867      912828N22            99-       10000000            99-       10000000
 1868      912828N22            99-       10000000            99-       10000000
 1869      912828N22            99-       10000000            99-       10000000
 1870      912828N22            99-       10000000            99-       10000000
 1871      912828N22            99-       10000000            99-       10000000
